Item Identifier,Item Fat Content,Item Type,Outlet Identifier,Outlet Size,Outlet Location Type,Outlet Type,Outlet Establishment Year,Item Weight,Item Visibility,Item MRP,Item Outlet Sales
NCK53,Low Fat,Health and Hygiene,OUT010,-,Tier 3,Grocery Store,1998,11.6,0.062903297,100.4042,595.2252
FDJ28,Low Fat,Frozen Foods,OUT010,-,Tier 3,Grocery Store,1998,12.3,0.036590807,193.3162,192.4162
DRD24,Low Fat,Soft Drinks,OUT010,-,Tier 3,Grocery Store,1998,13.85,0.051544658,142.5154,141.8154
FDV04,Regular,Frozen Foods,OUT010,-,Tier 3,Grocery Store,1998,7.825,0.251094747,156.6288,628.5152
NCX06,LF,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.02746599,181.5976,543.2928
NCT06,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.067824456,167.7842,165.7842
FDH56,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.11173569,115.9492,115.8492
FDB33,Low Fat,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.025527994,157.5262,477.3786
NCE30,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.173574402,214.0902,1061.951
NCW29,Low Fat,Health and Hygiene,OUT019,Small,Tier 1,Grocery Store,1985,0,0.050535312,130.031,129.831
FDW19,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,12.35,0.064441812,110.957,219.714
FDG08,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.289522833,172.0764,171.7764
NCP17,Low Fat,Health and Hygiene,OUT010,-,Tier 3,Grocery Store,1998,19.35,0,65.3168,191.7504
FDE11,Regular,Starchy Foods,OUT010,-,Tier 3,Grocery Store,1998,17.7,0.226122963,185.7924,370.1848
FDH31,Regular,Meat,OUT019,Small,Tier 1,Grocery Store,1985,0,0,98.2042,198.4084
FDV36,Low Fat,Baking Goods,OUT010,-,Tier 3,Grocery Store,1998,18.7,0.044024163,125.902,126.502
NCP55,low fat,Others,OUT019,Small,Tier 1,Grocery Store,1985,0,0.019592289,56.9614,221.0456
FDO56,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.078758649,116.3808,234.3616
FDX45,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.18358896,154.663,312.926
FDU33,Regular,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.235859408,46.1402,45.9402
NCT30,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,9.1,0.134393836,48.0718,47.2718
FDP24,Low Fat,Baking Goods,OUT010,-,Tier 3,Grocery Store,1998,20.6,0.13893181,119.5756,121.1756
FDL40,Low Fat,Frozen Foods,OUT010,-,Tier 3,Grocery Store,1998,17.7,0.019438042,95.541,96.541
FDT15,Regular,Meat,OUT019,Small,Tier 1,Grocery Store,1985,0,0.074729835,183.795,549.285
DRG01,Low Fat,Soft Drinks,OUT019,Small,Tier 1,Grocery Store,1985,0,0.078576075,78.467,229.701
FDG57,Low Fat,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,14.7,0.121012632,49.4034,194.4136
FDI20,Low Fat,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,19.1,0.064547828,212.8586,422.1172
FDL15,Low Fat,Meat,OUT019,Small,Tier 1,Grocery Store,1985,0,0.081651443,152.5682,152.4682
NCL29,Low Fat,Health and Hygiene,OUT010,-,Tier 3,Grocery Store,1998,9.695,0.190711254,159.1604,633.8416
FDF52,Low Fat,Frozen Foods,OUT010,-,Tier 3,Grocery Store,1998,9.3,0.11178154,182.3292,182.4292
FDS23,Low Fat,Breads,OUT019,Small,Tier 1,Grocery Store,1985,0,0.246678647,129.7994,385.4982
FDD47,Regular,Starchy Foods,OUT010,-,Tier 3,Grocery Store,1998,7.6,0.238366442,171.8448,852.224
FDF20,Low Fat,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,12.85,0.055603753,195.6768,394.1536
FDK33,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.019671473,214.756,213.056
FDG10,Regular,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.019153299,57.6588,400.8116
NCA29,LF,Household,OUT010,-,Tier 3,Grocery Store,1998,10.5,0.045655118,169.8106,171.1106
FDX43,LF,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,5.655,0.142732848,167.95,166.45
NCB18,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.072295507,89.7514,88.5514
FDE59,LF,Starchy Foods,OUT010,-,Tier 3,Grocery Store,1998,12.15,0.104257037,34.0532,179.766
FDP49,Regular,Breakfast,OUT019,Small,Tier 1,Grocery Store,1985,0,0.120965853,55.8614,110.5228
NCM06,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,7.475,0.126752975,154.2656,308.9312
FDX39,Regular,Meat,OUT010,-,Tier 3,Grocery Store,1998,14.3,0.083147702,210.1586,422.1172
FDZ51,Regular,Meat,OUT010,-,Tier 3,Grocery Store,1998,11.3,0.091310237,96.9094,190.4188
FDQ56,Low Fat,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,6.59,0.176748258,82.7908,83.8908
NCU53,Low Fat,Health and Hygiene,OUT010,-,Tier 3,Grocery Store,1998,5.485,0.071557769,165.7842,165.7842
NCH07,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,13.15,0.155105614,157.2604,316.9208
FDN57,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.094957079,143.5154,567.2616
FDP27,Low Fat,Meat,OUT019,Small,Tier 1,Grocery Store,1985,0,0.20914265,190.953,379.506
NCA05,Low Fat,Health and Hygiene,OUT019,Small,Tier 1,Grocery Store,1985,0,0.044000492,148.2734,296.9468
FDO16,Low Fat,Frozen Foods,OUT010,-,Tier 3,Grocery Store,1998,5.48,0.02528802,83.325,416.125
NCL07,Low Fat,Others,OUT019,Small,Tier 1,Grocery Store,1985,0,0.05486977,40.548,39.948
NCM05,Low Fat,Health and Hygiene,OUT010,-,Tier 3,Grocery Store,1998,6.825,0.100171568,262.7226,264.3226
FDF34,Regular,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,9.3,0.02346559,197.6084,595.2252
DRD15,Low Fat,Dairy,OUT010,-,Tier 3,Grocery Store,1998,10.6,0.095064731,232.4642,697.0926
NCS30,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,5.945,0.155706798,127.9652,645.826
FDV31,Low Fat,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,9.8,0.178622919,177.937,176.437
DRK59,low fat,Hard Drinks,OUT010,-,Tier 3,Grocery Store,1998,8.895,0.126287542,235.5616,468.7232
DRA59,Regular,Soft Drinks,OUT019,Small,Tier 1,Grocery Store,1985,0,0.223985293,186.2924,555.2772
FDY56,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.109274313,225.3062,677.1186
FDB35,Regular,Starchy Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.113139486,92.9804,183.7608
FDB23,Regular,Starchy Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.00978492,225.9062,451.4124
DRM37,LF,Soft Drinks,OUT019,Small,Tier 1,Grocery Store,1985,0,0.168780127,197.8768,197.0768
FDV19,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.06173052,159.1578,160.4578
FDD04,Low Fat,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.157528118,142.9154,141.8154
FDO60,Low Fat,Baking Goods,OUT010,-,Tier 3,Grocery Store,1998,20,0.057527544,43.1086,89.2172
FDZ59,reg,Baking Goods,OUT010,-,Tier 3,Grocery Store,1998,6.63,0.174110803,166.85,499.35
FDJ20,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,20.7,0.16767231,124.2388,247.6776
FDL28,Regular,Frozen Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0,230.0668,691.1004
NCF54,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,18,0.079299474,170.5422,344.8844
FDY55,LF,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0,258.3988,256.9988
FDQ19,reg,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,7.35,0.024044279,241.0512,242.3512
DRG03,Low Fat,Dairy,OUT010,-,Tier 3,Grocery Store,1998,14.5,0.103752817,155.1998,307.5996
FDC21,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,14.6,0.071904258,106.8254,108.5254
FDM34,Low Fat,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,19,0.112893408,131.0626,524.6504
FDU28,Regular,Frozen Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.164438907,188.4214,376.8428
NCX29,Low Fat,Health and Hygiene,OUT010,-,Tier 3,Grocery Store,1998,10,0.149223055,145.8102,874.8612
FDX38,Regular,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.084404264,49.5376,143.8128
FDS11,Regular,Breads,OUT019,Small,Tier 1,Grocery Store,1985,0,0.097275777,223.9088,223.7088
FDN38,Regular,Canned,OUT019,Small,Tier 1,Grocery Store,1985,0,0.161030847,251.2408,1001.3632
FDT43,Low Fat,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,16.35,0.034393057,50.8324,155.7972
FDZ04,Low Fat,Frozen Foods,OUT010,-,Tier 3,Grocery Store,1998,9.31,0.063529046,63.751,126.502
NCG43,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.129983688,93.0462,185.0924
NCQ29,Low Fat,Health and Hygiene,OUT019,Small,Tier 1,Grocery Store,1985,0,0.182493512,258.8278,1041.3112
NCV05,Low Fat,Health and Hygiene,OUT010,-,Tier 3,Grocery Store,1998,10.1,0.050562853,153.3656,463.3968
FDW55,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,12.6,0.036773101,250.3092,249.0092
FDT11,Regular,Breads,OUT010,-,Tier 3,Grocery Store,1998,5.94,0.049163321,186.4556,563.2668
FDS32,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,17.75,0.049634572,140.2838,280.9676
NCW06,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,16.2,0.08425957,192.3162,769.6648
FDA36,Low Fat,Baking Goods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.009921107,183.6924,555.2772
FDX32,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,15.1,0,146.2786,433.4358
FDQ14,low fat,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.10818157,149.605,449.415
NCM26,Low Fat,Others,OUT019,Small,Tier 1,Grocery Store,1985,0,0.040520754,153.934,153.134
FDK38,Low Fat,Canned,OUT010,-,Tier 3,Grocery Store,1998,6.65,0.089196394,147.0734,296.9468
FDC48,Low Fat,Baking Goods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.027767577,82.1592,412.796
FDW07,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,18,0.238831875,88.2514,88.5514
FDY38,Regular,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.208662546,231.83,466.06
FDK58,Regular,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.078758649,103.0016,202.4032
FDS55,Low Fat,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.142107998,150.3734,296.9468
FDN01,Low Fat,Breakfast,OUT010,-,Tier 3,Grocery Store,1998,8.895,0.121180705,177.037,176.437
NCC18,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,19.1,0.296713665,171.8422,1034.6532
FDP39,Low Fat,Meat,OUT010,-,Tier 3,Grocery Store,1998,12.65,0.116203156,53.5324,415.4592
FDW47,Low Fat,Breads,OUT019,Small,Tier 1,Grocery Store,1985,0,0.081197035,121.7414,365.5242
FDE17,Regular,Frozen Foods,OUT010,-,Tier 3,Grocery Store,1998,20.1,0,152.2366,151.1366
FDW13,low fat,Canned,OUT010,-,Tier 3,Grocery Store,1998,8.5,0.163838951,51.3324,311.5944
FDF46,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.164006137,113.2834,575.917
NCE43,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,12.5,0.17314115,168.4448,170.4448
DRH36,Low Fat,Soft Drinks,OUT019,Small,Tier 1,Grocery Store,1985,0,0.058444176,73.0696,223.7088
FDI32,Low Fat,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.305305397,116.6834,460.7336
DRI51,Low Fat,Dairy,OUT010,-,Tier 3,Grocery Store,1998,17.25,0.070703828,170.3764,343.5528
FDH48,Low Fat,Baking Goods,OUT010,-,Tier 3,Grocery Store,1998,13.5,0.101231721,86.254,173.108
NCB18,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,19.6,0.069112952,90.1514,442.757
NCC31,LF,Household,OUT010,-,Tier 3,Grocery Store,1998,8.02,0.033259081,154.2972,1090.5804
FDE46,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.027610698,149.5366,604.5464
FDT46,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.053939315,52.1008,50.6008
FDX52,Regular,Frozen Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.073541072,192.282,386.164
FDP27,Low Fat,Meat,OUT010,-,Tier 3,Grocery Store,1998,8.155,0.199935881,188.453,379.506
DRC27,Low Fat,Dairy,OUT010,-,Tier 3,Grocery Store,1998,13.8,0.097251621,245.7802,245.6802
FDZ38,Low Fat,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.014008751,171.3422,862.211
DRH25,Low Fat,Soft Drinks,OUT010,-,Tier 3,Grocery Store,1998,18.7,0.02442574,52.9324,51.9324
FDS13,Low Fat,Canned,OUT010,-,Tier 3,Grocery Store,1998,6.465,0.208397715,265.2884,264.9884
DRI03,Low Fat,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.039751236,176.9028,708.4112
FDS12,Low Fat,Baking Goods,OUT010,-,Tier 3,Grocery Store,1998,9.1,0.291438755,126.8362,125.8362
NCA18,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,10.1,0.093862362,115.9492,231.6984
FDE33,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,19.35,0.083079826,80.3644,157.1288
FDJ58,Regular,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,15.6,0.176244038,173.6764,515.3292
FDT13,Low Fat,Canned,OUT019,Small,Tier 1,Grocery Store,1985,0,0.032516546,188.8214,753.6856
FDW28,LF,Frozen Foods,OUT010,-,Tier 3,Grocery Store,1998,18.25,0.148673586,197.2452,195.7452
NCC30,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,16.6,0.046161923,176.6344,356.8688
FDT55,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.076434542,155.8946,473.3838
FDT60,Low Fat,Baking Goods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.132275338,123.8388,123.8388
NCU06,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.13027716,228.001,1148.505
NCU18,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.097768728,142.4496,564.5984
FDX12,Regular,Baking Goods,OUT010,-,Tier 3,Grocery Store,1998,18.2,0.043626605,241.4196,482.0392
FDH45,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.185008985,42.3796,123.8388
FDP34,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.240268248,156.463,312.926
FDF08,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,14.3,0.109144085,88.2856,175.7712
FDR21,Low Fat,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,19.7,0.112036236,174.937,882.185
DRO59,Low Fat,Hard Drinks,OUT019,Small,Tier 1,Grocery Store,1985,0,0.094817105,77.9012,75.9012
FDJ57,Regular,Seafood,OUT019,Small,Tier 1,Grocery Store,1985,0,0,184.3582,185.7582
NCM54,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.08918772,128.9678,254.3356
NCF30,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,17,0.211306673,125.1362,251.6724
FDB39,Low Fat,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.067441726,57.4272,111.8544
FDY03,Regular,Meat,OUT019,Small,Tier 1,Grocery Store,1985,0,0.133279499,112.6202,675.1212
FDX03,Regular,Meat,OUT019,Small,Tier 1,Grocery Store,1985,0,0.106971167,44.7744,135.8232
DRI25,Low Fat,Soft Drinks,OUT010,-,Tier 3,Grocery Store,1998,19.6,0.056744064,55.6614,165.7842
FDB41,Regular,Frozen Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.170382726,45.2718,47.2718
FDV10,Regular,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.116793684,41.0112,42.6112
DRG37,LF,Soft Drinks,OUT019,Small,Tier 1,Grocery Store,1985,0,0.033929133,154.3972,311.5944
FDM58,Regular,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,16.85,0.133385398,109.8544,223.7088
NCE54,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.047098175,75.5354,150.4708
FDG21,Regular,Seafood,OUT019,Small,Tier 1,Grocery Store,1985,0,0.256152243,151.005,149.805
FDC47,Low Fat,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,15,0.19899855,226.5694,913.4776
DRJ24,Low Fat,Soft Drinks,OUT010,-,Tier 3,Grocery Store,1998,11.8,0.189689886,184.3924,370.1848
FDS33,Regular,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.216107535,86.8514,354.2056
FDM36,Regular,Baking Goods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.102830104,172.6422,344.8844
FDQ11,Regular,Breads,OUT019,Small,Tier 1,Grocery Store,1985,0,0.118535581,256.3988,256.9988
NCA53,Low Fat,Health and Hygiene,OUT019,Small,Tier 1,Grocery Store,1985,0,0.017295906,47.1034,145.8102
NCN30,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,16.35,0.02844314,98.141,386.164
NCR42,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,9.105,0.064410783,33.39,33.29
FDN15,Low Fat,Meat,OUT019,Small,Tier 1,Grocery Store,1985,0,0.029299175,140.318,139.818
FDD51,low fat,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.210021713,44.2744,90.5488
NCN19,Low Fat,Others,OUT019,Small,Tier 1,Grocery Store,1985,0,0.021184746,189.553,379.506
FDL32,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,15.7,0.204984538,111.0544,223.7088
FDZ25,Regular,Canned,OUT019,Small,Tier 1,Grocery Store,1985,0,0,169.879,339.558
NCK17,Low Fat,Health and Hygiene,OUT019,Small,Tier 1,Grocery Store,1985,0,0,40.348,79.896
FDU26,Regular,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.074620291,120.1782,357.5346
FDJ45,Low Fat,Seafood,OUT019,Small,Tier 1,Grocery Store,1985,0,0.128532558,34.2216,173.108
FDH27,Low Fat,Dairy,OUT010,-,Tier 3,Grocery Store,1998,7.075,0.097660814,141.8128,143.8128
FDU52,Low Fat,Frozen Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.111654545,157.063,312.926
FDD58,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.103918113,100.67,399.48
DRE01,Low Fat,Soft Drinks,OUT010,-,Tier 3,Grocery Store,1998,10.1,0.279783532,241.8512,484.7024
FDI19,Low Fat,Meat,OUT010,-,Tier 3,Grocery Store,1998,15.1,0.087604871,242.2512,484.7024
NCG30,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.196659953,125.8046,249.0092
FDS15,Regular,Meat,OUT010,-,Tier 3,Grocery Store,1998,9.195,0.130657442,106.4596,215.7192
FDV01,Regular,Canned,OUT010,-,Tier 3,Grocery Store,1998,19.2,0.142189843,153.8314,155.1314
NCX54,low fat,Household,OUT010,-,Tier 3,Grocery Store,1998,9.195,0.080442371,107.7622,105.8622
FDL32,Regular,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.214423791,111.6544,335.5632
FDI22,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.168455549,211.0612,418.1224
FDV60,Regular,Baking Goods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.205484395,198.011,392.822
NCB30,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.045002624,196.5084,198.4084
NCX18,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,14.15,0.014719325,196.911,392.822
FDE11,Regular,Starchy Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.23653561,184.1924,185.0924
FDP25,Low Fat,Canned,OUT010,-,Tier 3,Grocery Store,1998,15.2,0.035497039,216.7824,436.7648
FDV26,Regular,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.133347119,193.0794,975.397
FDE28,Regular,Frozen Foods,OUT010,-,Tier 3,Grocery Store,1998,9.5,0.221856492,231.8668,230.3668
NCP29,Low Fat,Health and Hygiene,OUT010,-,Tier 3,Grocery Store,1998,8.42,0.187918654,65.4168,127.8336
FDV47,Low Fat,Breads,OUT019,Small,Tier 1,Grocery Store,1985,0,0.094910421,84.5566,253.6698
FDP26,Low Fat,Dairy,OUT019,Small,Tier 1,Grocery Store,1985,0,0.244338986,105.9306,209.0612
FDT09,Regular,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.021471456,131.0284,131.8284
FDU07,Low Fat,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.104784329,150.4366,151.1366
FDA01,Regular,Canned,OUT010,-,Tier 3,Grocery Store,1998,15,0.091018048,60.2904,117.1808
FDP09,low fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.059336763,212.1902,424.7804
FDH14,Regular,Canned,OUT019,Small,Tier 1,Grocery Store,1985,0,0.081955735,142.0838,280.9676
FDZ08,Regular,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,12.5,0,80.8592,82.5592
NCM43,Low Fat,Others,OUT019,Small,Tier 1,Grocery Store,1985,0,0.03409886,162.621,815.605
NCZ54,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.145951533,160.9552,162.4552
FDR22,Regular,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,19.35,0.031069993,112.0544,223.7088
FDT51,Regular,Meat,OUT010,-,Tier 3,Grocery Store,1998,11.65,0.018275816,110.8544,111.8544
FDQ10,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.058092551,172.0422,517.3266
FDV21,Low Fat,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,11.5,0.286357776,123.9704,375.5112
FDH12,Low Fat,Baking Goods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.148742896,107.128,319.584
FDP33,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.156304192,256.3672,255.6672
FDQ25,Regular,Canned,OUT010,-,Tier 3,Grocery Store,1998,8.63,0.047329385,174.1422,517.3266
FDT24,Regular,Baking Goods,OUT010,-,Tier 3,Grocery Store,1998,12.35,0.311090379,79.2328,154.4656
FDM44,Low Fat,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,12.5,0.051970788,103.699,412.796
FDY32,Low Fat,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.226284381,163.221,326.242
FDB60,low fat,Baking Goods,OUT010,-,Tier 3,Grocery Store,1998,9.3,0.04774013,195.0136,194.4136
FDX55,Low Fat,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.096658404,216.9166,217.7166
FDL38,Regular,Canned,OUT010,-,Tier 3,Grocery Store,1998,13.8,0.024660202,87.4172,178.4344
FDH57,Low Fat,Fruits and Vegetables,OUT010,-,Tier 3,Grocery Store,1998,10.895,0.059834024,133.5284,263.6568
FDZ21,Regular,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,17.6,0.065649353,94.841,193.082
FDF33,Low Fat,Seafood,OUT010,-,Tier 3,Grocery Store,1998,7.97,0.036045991,107.5596,431.4384
NCU29,Low Fat,Health and Hygiene,OUT019,Small,Tier 1,Grocery Store,1985,0,0.044607722,145.976,585.904
FDV39,Low Fat,Meat,OUT019,Small,Tier 1,Grocery Store,1985,0,0,196.8426,593.2278
FDC59,reg,Starchy Foods,OUT010,-,Tier 3,Grocery Store,1998,16.7,0.091437584,64.3168,127.8336
NCP50,Low Fat,Others,OUT019,Small,Tier 1,Grocery Store,1985,0,0.035997636,78.6618,80.5618
NCN41,Low Fat,Health and Hygiene,OUT010,-,Tier 3,Grocery Store,1998,17,0.087387669,125.073,369.519
NCB30,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,14.6,0.043021542,196.9084,595.2252
NCR38,Low Fat,Household,OUT019,Small,Tier 1,Grocery Store,1985,0,0.19875618,250.7724,251.6724
FDD26,Regular,Canned,OUT019,Small,Tier 1,Grocery Store,1985,0,0.1263349,184.0924,555.2772
NCM43,Low Fat,Others,OUT010,-,Tier 3,Grocery Store,1998,14.5,0.032597778,163.621,815.605
NCN41,Low Fat,Health and Hygiene,OUT019,Small,Tier 1,Grocery Store,1985,0,0.091411749,121.373,369.519
NCT53,Low Fat,Health and Hygiene,OUT019,Small,Tier 1,Grocery Store,1985,0,0.084245356,164.6526,657.8104
FDQ47,Regular,Breads,OUT010,-,Tier 3,Grocery Store,1998,7.155,0.281509514,33.8874,35.2874
FDI21,Regular,Snack Foods,OUT010,-,Tier 3,Grocery Store,1998,5.59,0.094741514,63.1168,191.7504
FDS48,Low Fat,Baking Goods,OUT010,-,Tier 3,Grocery Store,1998,15.15,0.046496777,149.6708,300.9416
FDP38,Low Fat,Canned,OUT010,-,Tier 3,Grocery Store,1998,10.1,0.053732324,49.8008,303.6048
NCF06,Low Fat,Household,OUT010,-,Tier 3,Grocery Store,1998,6.235,0.033807904,258.9962,258.9962
FDX24,LF,Baking Goods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.024387984,92.4462,185.0924
FDV25,Low Fat,Canned,OUT019,Small,Tier 1,Grocery Store,1985,0,0.079931185,219.7456,884.1824
FDJ41,Low Fat,Frozen Foods,OUT010,-,Tier 3,Grocery Store,1998,6.85,0.03830192,261.2594,1046.6376
FDU47,Regular,Breads,OUT010,-,Tier 3,Grocery Store,1998,12.8,0.190569038,138.7838,280.9676
FDO09,Regular,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0,262.891,788.973
FDC32,Low Fat,Fruits and Vegetables,OUT019,Small,Tier 1,Grocery Store,1985,0,0.173527068,92.0462,277.6386
FDR33,Low Fat,Snack Foods,OUT019,Small,Tier 1,Grocery Store,1985,0,0.04690397,110.657,659.142
DRK35,Low Fat,Hard Drinks,OUT010,-,Tier 3,Grocery Store,1998,8.365,0.120256303,39.2506,75.9012
DRF37,Low Fat,Soft Drinks,OUT019,Small,Tier 1,Grocery Store,1985,0,0,261.291,788.973
