Item Identifier,Item Fat Content,Item Type,Outlet Identifier,Outlet Size,Outlet Location Type,Outlet Type,Outlet Establishment Year,Item Weight,Item Visibility,Item MRP,Item Outlet Sales
FDE11,Regular,Starchy Foods,OUT013,High,Tier 3,Supermarket Type5104,1987,17.7,0.13498355,184.4924,3146.5708
FDE44,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type5105,2002,14.65,0,49.7692,837.5764
FDV51,Low Fat,Meat,OUT046,Small,Tier 1,Supermarket Type5106,1997,16.35,0.032538896,165.7842,2652.5472
FDK51,Low Fat,Dairy,OUT017,-,Tier 2,Supermarket Type5107,2007,19.85,0.005264755,264.5884,5829.7448
FDR36,Regular,Baking Goods,OUT045,-,Tier 2,Supermarket Type5108,2002,6.715,0.121832956,43.5454,838.908
FDU40,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type5109,1997,20.85,0.037403973,192.5478,2906.217
FDV47,low fat,Breads,OUT013,High,Tier 3,Supermarket Type5110,1987,17.1,0.054162439,85.3566,1775.6886
FDX16,Low Fat,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type5111,2004,17.85,0.065797601,147.805,1947.465
NCL05,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type5112,1987,19.6,0.047857804,45.077,605.878
NCR06,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type5113,1997,12.5,0.006765149,41.7112,383.5008
FDX03,Regular,Meat,OUT045,-,Tier 2,Supermarket Type5114,2002,15.85,0.06121988,45.6744,633.8416
FDR32,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type5115,1997,6.78,0,227.4694,3197.1716
FDX04,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type5116,2004,19.6,0.041563696,47.6376,335.5632
DRH01,Low Fat,Soft Drinks,OUT017,-,Tier 2,Supermarket Type5117,2007,17.5,0.098457814,171.7738,2432.8332
FDO57,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type5118,2002,20.75,0.108930629,160.9578,1444.1202
NCC54,Low Fat,Health and Hygiene,OUT035,Small,Tier 2,Supermarket Type5119,2004,17.75,0.097692448,242.4196,5543.4508
FDC45,Low Fat,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type5120,1999,17,0.135944247,171.5106,1539.9954
FDP40,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type5121,1987,4.555,0.034328578,110.1544,1230.3984
FDV52,Regular,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type5122,1999,20.7,0.121709653,119.7466,2003.3922
DRB24,Low Fat,Soft Drinks,OUT045,-,Tier 2,Supermarket Type5123,2002,8.785,0.020618957,153.0656,4170.5712
FDB36,Regular,Baking Goods,OUT045,-,Tier 2,Supermarket Type5124,2002,5.465,0.048625599,129.2626,1311.626
FDH17,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type5125,2004,16.2,0.016650191,97.4726,1174.4712
FDQ15,Regular,Meat,OUT035,Small,Tier 2,Supermarket Type5126,2004,20.35,0.151044881,79.2276,649.8208
FDZ44,Low Fat,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type5127,2007,8.185,0.038948125,115.4808,820.2656
NCP29,Low Fat,Health and Hygiene,OUT035,Small,Tier 2,Supermarket Type5128,2004,8.42,0.112249781,64.3168,703.0848
FDG53,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type5129,2007,10,0.046116319,141.818,838.908
FDW35,Low Fat,Breads,OUT045,-,Tier 2,Supermarket Type5130,2002,10.6,0.011111714,43.8454,671.1264
FDU01,Regular,Canned,OUT017,-,Tier 2,Supermarket Type5131,2007,20.25,0.012063121,183.5924,2406.2012
FDB16,Low Fat,Dairy,OUT035,Small,Tier 2,Supermarket Type5132,2004,8.21,0.044917289,88.5198,1133.8574
FDH46,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type5133,1987,6.935,0.041247932,101.8332,2255.7304
FDH50,Regular,Canned,OUT035,Small,Tier 2,Supermarket Type5134,2004,15,0.161404914,185.8266,1844.266
NCZ18,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type5135,1997,7.825,0.186067862,255.4698,5073.396
FDJ32,LF,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type5136,1997,10.695,0.057792343,61.4536,428.7752
DRI23,Low Fat,Hard Drinks,OUT035,Small,Tier 2,Supermarket Type5137,2004,18.85,0,162.0578,3209.156
DRD01,Regular,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type5138,1999,12.1,0.061270647,53.2614,386.8298
FDY02,Regular,Dairy,OUT045,-,Tier 2,Supermarket Type5139,2002,8.945,0.087823675,261.091,3418.883
FDG38,Regular,Canned,OUT049,Medium,Tier 1,Supermarket Type5140,1999,8.975,0.05281112,86.6224,1704.448
NCG30,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type5141,1999,20.2,0.112495847,124.4046,1120.5414
NCU42,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type5142,2002,9,0.019546214,168.1474,4211.185
NCG30,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type5143,2002,20.2,0.112549008,123.1046,1120.5414
NCA30,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type5144,1997,19,0,189.1872,567.2616
FDF29,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type5145,1987,15.1,0.019917598,129.431,3505.437
FDI14,Low Fat,Canned,OUT049,Medium,Tier 1,Supermarket Type5146,1999,14.1,0.089817198,142.7496,3528.74
FDY57,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5147,1999,20.2,0.121442754,94.9752,1342.2528
NCW05,Low Fat,Health and Hygiene,OUT045,-,Tier 2,Supermarket Type5148,2002,20.25,0.148372897,108.8938,3644.5892
FDP03,Regular,Meat,OUT045,-,Tier 2,Supermarket Type5149,2002,5.15,0.061301149,122.1388,2352.9372
FDK20,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type5150,1987,12.6,0.04152307,124.3072,5022.7952
FDX01,Low Fat,Canned,OUT049,Medium,Tier 1,Supermarket Type5151,1999,10.1,0.024201905,114.915,2796.36
FDV57,Regular,Snack Foods,OUT017,-,Tier 2,Supermarket Type5152,2007,15.25,0.066269294,179.666,6471.576
FDY34,Regular,Snack Foods,OUT045,-,Tier 2,Supermarket Type5153,2002,10.5,0.01100413,167.1842,2984.1156
FDP22,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type5154,2004,14.65,0.099113429,52.8666,461.3994
FDS25,Regular,Canned,OUT046,Small,Tier 1,Supermarket Type5155,1997,6.885,0.140008554,108.7228,2542.0244
FDO08,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type5156,1987,11.1,0.05373063,165.1526,1480.0734
FDH16,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type5157,1997,10.5,0.052555346,89.683,988.713
DRE49,Low Fat,Soft Drinks,OUT045,-,Tier 2,Supermarket Type5158,2002,20.75,0.021293097,151.9024,2732.4432
FDA08,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type5159,1987,11.85,0.050043472,164.6526,2137.8838
NCD55,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type5160,2007,14,0.024468806,41.1454,503.3448
NCR50,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type5161,1987,20.2,0.01181025,154.634,4287.752
NCC06,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type5162,1999,19,0.027028323,127.0336,3962.8416
FDC34,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type5163,1987,16,0.172615327,154.5972,1869.5664
FDS60,Low Fat,Baking Goods,OUT013,High,Tier 3,Supermarket Type5164,1987,20.85,0.032421521,181.666,1438.128
FDP10,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type5165,1987,19,0.127983545,107.6622,1270.3464
FDW46,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type5166,2004,13,0.070288365,64.3484,2218.4456
FDP57,low fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type5167,2004,17.5,0.052434201,103.999,1857.582
FDW49,Low Fat,Canned,OUT017,-,Tier 2,Supermarket Type5168,2007,19.5,0.083019163,180.2002,5193.9058
NCS42,low fat,Household,OUT035,Small,Tier 2,Supermarket Type5169,2004,8.6,0.069403341,91.2146,2554.0088
DRJ39,Low Fat,Dairy,OUT046,Small,Tier 1,Supermarket Type5170,1997,20.25,0.036326064,220.1482,3066.6748
FDH12,Low Fat,Baking Goods,OUT017,-,Tier 2,Supermarket Type5171,2007,9.6,0.085434195,105.028,2556.672
FDQ13,Low Fat,Canned,OUT049,Medium,Tier 1,Supermarket Type5172,1999,11.1,0.010658153,83.0908,1593.9252
FDD17,Low Fat,Frozen Foods,OUT013,High,Tier 3,Supermarket Type5173,1987,7.5,0.032599801,238.1906,3327.6684
FDK25,Regular,Breakfast,OUT049,Medium,Tier 1,Supermarket Type5174,1999,11.6,0.157075658,166.6474,4211.185
FDU35,low fat,Breads,OUT045,-,Tier 2,Supermarket Type5175,2002,6.44,0,99.87,1498.05
FDR35,Low Fat,Breads,OUT045,-,Tier 2,Supermarket Type5176,2002,12.5,0.020739698,198.9742,995.371
FDD17,Low Fat,Frozen Foods,OUT045,-,Tier 2,Supermarket Type5177,2002,7.5,0.03269312,238.7906,4040.7402
DRD37,Low Fat,Soft Drinks,OUT046,Small,Tier 1,Supermarket Type5178,1997,9.8,0.013841737,45.206,1211.756
FDC08,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type5179,1997,19,0.103449993,225.472,3169.208
FDU57,reg,Snack Foods,OUT046,Small,Tier 1,Supermarket Type5180,1997,8.27,0.089554186,150.8708,2407.5328
FDZ58,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5181,1999,17.85,0.052257982,121.8072,2450.144
FDY01,Regular,Canned,OUT035,Small,Tier 2,Supermarket Type5182,2004,11.8,0.170251293,116.4834,1958.1178
NCE54,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type5183,1997,20.7,0.026899856,73.9354,677.1186
FDB34,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type5184,2002,15.25,0.026663778,87.0198,2442.1544
FDT24,Regular,Baking Goods,OUT046,Small,Tier 1,Supermarket Type5185,1997,12.35,0,76.2328,1544.656
FDZ08,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type5186,1987,12.5,0.109900843,83.0592,743.0328
NCI54,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type5187,1999,15.2,0.033651278,108.9912,1965.4416
FDU34,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5188,1999,18.25,0.075311837,122.6046,2988.1104
FDP23,Low Fat,Breads,OUT013,High,Tier 3,Supermarket Type5189,1987,6.71,0,218.9166,2394.8826
NCL41,Low Fat,Health and Hygiene,OUT035,Small,Tier 2,Supermarket Type5190,2004,12.35,0.041729735,36.3216,276.9728
FDM39,low fat,Dairy,OUT013,High,Tier 3,Supermarket Type5191,1987,6.42,0.053426165,178.7002,4477.505
NCZ54,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type5192,1999,14.65,0.083488992,161.3552,7148.0288
FDT59,Low Fat,Breads,OUT049,Medium,Tier 1,Supermarket Type5193,1999,13.65,0,229.4668,4837.7028
NCE43,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type5194,2007,12.5,0.10402738,172.2448,1874.8928
DRD01,Regular,Soft Drinks,OUT045,-,Tier 2,Supermarket Type5195,2002,12.1,0.061299601,56.2614,552.614
FDM56,Low Fat,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type5196,2007,16.7,0.070588621,107.9912,1419.4856
FDS22,Regular,Snack Foods,OUT045,-,Tier 2,Supermarket Type5197,2002,16.85,0.023201357,45.9428,307.5996
FDX20,LF,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type5198,1999,7.365,0.042626422,227.072,4074.696
FDE34,Low Fat,Snack Foods,OUT017,-,Tier 2,Supermarket Type5199,2007,9.195,0.108501676,183.6634,2362.9242
FDV50,Low Fat,Dairy,OUT046,Small,Tier 1,Supermarket Type5200,1997,14.3,0.122571209,122.373,985.384
NCU17,Low Fat,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type5201,2007,5.32,0.093408695,101.2674,2241.0828
FDW55,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type5202,1997,12.6,0.021969896,248.6092,3237.1196
FDO49,reg,Breakfast,OUT046,Small,Tier 1,Supermarket Type5203,1997,10.6,0.033052168,49.7008,961.4152
FDJ38,Regular,Canned,OUT013,High,Tier 3,Supermarket Type5204,1987,8.6,0.040172077,188.553,3795.06
FDG32,LF,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type5205,1997,19.85,0.175995526,224.0772,1556.6404
DRQ35,Low Fat,Hard Drinks,OUT017,-,Tier 2,Supermarket Type5206,2007,9.3,0.042530668,125.5388,2848.2924
FDB15,Low Fat,Dairy,OUT035,Small,Tier 2,Supermarket Type5207,2004,10.895,0.136784873,265.2568,4218.5088
FDM04,Regular,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type5208,1999,9.195,0.04719387,52.8666,1384.1982
FDO58,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5209,1999,19.6,0.039638705,166.0526,3124.5994
FDQ24,Low Fat,Baking Goods,OUT017,-,Tier 2,Supermarket Type5210,2007,15.7,0.074083388,253.3724,6795.1548
DRP35,Low Fat,Hard Drinks,OUT045,-,Tier 2,Supermarket Type5211,2002,18.85,0.091051579,127.4336,894.8352
DRI47,Low Fat,Hard Drinks,OUT013,High,Tier 3,Supermarket Type5212,1987,14.7,0.02090277,144.5128,3307.6944
FDF35,Low Fat,Starchy Foods,OUT013,High,Tier 3,Supermarket Type5213,1987,15,0.153861181,108.5938,1393.5194
FDP31,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type5214,1997,21.1,0.161504957,65.0168,639.168
FDM12,Regular,Baking Goods,OUT035,Small,Tier 2,Supermarket Type5215,2004,16.7,0.069903773,188.6214,565.2642
NCS42,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type5216,1997,8.6,0.069416467,92.5146,2006.7212
FDO31,Regular,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type5217,2007,6.76,0.02914662,79.296,1118.544
FDU19,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type5218,1997,8.77,0.046771477,173.9422,3103.9596
FDR16,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type5219,2004,5.845,0.104998144,213.2218,7266.5412
FDF56,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type5220,2002,16.7,0.119704498,181.9976,5432.928
FDI28,Low Fat,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type5221,1999,14.3,0.026362624,78.3302,1267.6832
FDU13,Low Fat,Canned,OUT046,Small,Tier 1,Supermarket Type5222,1997,8.355,0.187558629,148.0418,1471.418
FDX58,Low Fat,Snack Foods,OUT046,Small,Tier 1,Supermarket Type5223,1997,13.15,0.04376368,183.095,1830.95
FDU16,Regular,Frozen Foods,OUT045,-,Tier 2,Supermarket Type5224,2002,19.25,0,82.5908,922.7988
FDX35,Regular,Breads,OUT045,-,Tier 2,Supermarket Type5225,2002,5.035,0.080072603,228.2036,2504.7396
FDL21,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type5226,1997,15.85,0.007146415,41.048,798.96
DRM37,Low Fat,Soft Drinks,OUT013,High,Tier 3,Supermarket Type5227,1987,15.35,0.096317593,197.3768,3350.3056
FDR35,Low Fat,Breads,OUT049,Medium,Tier 1,Supermarket Type5228,1999,12.5,0.020729902,197.2742,3782.4098
FDQ44,Low Fat,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type5229,1987,20.5,0.036110222,120.1756,2059.9852
DRD24,Low Fat,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type5230,1999,13.85,0.030842963,143.1154,2552.6772
DRE12,Low Fat,Soft Drinks,OUT045,-,Tier 2,Supermarket Type5231,2002,4.59,0,111.186,1245.046
NCX29,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type5232,1987,10,0.089078338,147.1102,2916.204
FDL02,Regular,Canned,OUT013,High,Tier 3,Supermarket Type5233,1987,20,0.10399676,107.4622,1587.933
DRK12,Low Fat,Soft Drinks,OUT045,-,Tier 2,Supermarket Type5234,2002,9.5,0.041971264,33.39,732.38
FDC60,Regular,Baking Goods,OUT046,Small,Tier 1,Supermarket Type5235,1997,5.425,0.114472403,88.3514,2833.6448
FDV45,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5236,1999,16.75,0.045117476,187.9556,2440.8228
FDB23,Regular,Starchy Foods,OUT045,-,Tier 2,Supermarket Type5237,2002,19.2,0,223.8062,5642.655
NCA29,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type5238,1997,10.5,0.02727641,171.3106,3593.3226
FDO32,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type5239,2002,6.36,0.120788077,45.706,838.908
FDR59,Regular,Breads,OUT013,High,Tier 3,Supermarket Type5240,1987,14.5,0.063810405,263.2594,2878.2534
FDS55,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type5241,2002,7.02,0.081328781,150.0734,4454.202
FDT21,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type5242,2004,7.42,0.020387989,247.1092,4233.1564
NCR38,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type5243,1997,17.25,0.113518466,253.5724,5033.448
FDJ22,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type5244,2002,18.75,0.052917345,190.6504,1342.2528
FDB57,reg,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type5245,2007,20.25,0.018911474,220.5772,2446.1492
FDR52,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type5246,1987,12.65,0.075981306,192.3846,1910.846
NCO41,Low Fat,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type5247,1997,12.5,0.018848862,96.7384,2167.8448
FDB44,Low Fat,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type5248,2007,6.655,0,212.4586,2743.7618
FDY14,Low Fat,Dairy,OUT046,Small,Tier 1,Supermarket Type5249,1997,10.3,0.070040195,263.0226,4229.1616
NCN55,Low Fat,Others,OUT017,-,Tier 2,Supermarket Type5250,2007,14.6,0.059827007,239.2538,3605.307
FDA21,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type5251,2004,13.65,0.03595391,185.2924,3146.5708
FDZ27,Low Fat,Dairy,OUT049,Medium,Tier 1,Supermarket Type5252,1999,7.935,0.017182935,51.235,848.895
FDW58,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type5253,1987,20.75,0.007546808,104.1622,1693.7952
FDH45,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type5254,1999,15.1,0.105831117,41.6796,784.3124
FDL43,Low Fat,Meat,OUT046,Small,Tier 1,Supermarket Type5255,1997,10.1,0.027064381,76.367,765.67
FDV02,Low Fat,Dairy,OUT049,Medium,Tier 1,Supermarket Type5256,1999,16.75,0.06063976,173.0106,3593.3226
NCF31,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type5257,1997,9.13,0.051847425,152.8024,1214.4192
FDZ16,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type5258,1987,16.85,0.159722816,194.1478,5812.434
NCP50,Low Fat,Others,OUT035,Small,Tier 2,Supermarket Type5259,2004,17.35,0.020555958,79.4618,1772.3596
NCS53,Low Fat,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type5260,2007,14.5,0.090286009,159.9604,2218.4456
DRG03,Low Fat,Dairy,OUT046,Small,Tier 1,Supermarket Type5261,1997,14.5,0.061986574,153.0998,4921.5936
DRE60,Low Fat,Soft Drinks,OUT017,-,Tier 2,Supermarket Type5262,2007,9.395,0.160235723,227.872,1584.604
FDK21,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type5263,2002,7.905,0.010032624,248.3408,751.0224
FDW13,Low Fat,Canned,OUT046,Small,Tier 1,Supermarket Type5264,1997,8.5,0.097884718,52.5324,1194.4452
FDW14,Regular,Dairy,OUT035,Small,Tier 2,Supermarket Type5265,2004,8.3,0.038204311,87.7198,1831.6158
FDG24,Low Fat,Baking Goods,OUT046,Small,Tier 1,Supermarket Type5266,1997,7.975,0.014631149,84.525,416.125
FDR19,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type5267,2002,13.5,0.160044589,145.4102,3499.4448
FDK10,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type5268,2004,5.785,0.040351229,181.366,1977.426
DRK12,LF,Soft Drinks,OUT017,-,Tier 2,Supermarket Type5269,2007,9.5,0.042123243,32.09,432.77
FDY55,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type5270,2002,16.75,0.081485126,258.0988,8994.958
FDE23,Regular,Starchy Foods,OUT046,Small,Tier 1,Supermarket Type5271,1997,17.6,0,46.006,326.242
FDQ57,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5272,1999,7.275,0.027991093,145.976,3515.424
FDP07,Low Fat,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type5273,1997,18.2,0.089901774,197.511,392.822
DRE37,Low Fat,Soft Drinks,OUT035,Small,Tier 2,Supermarket Type5274,2004,13.5,0,189.1872,1890.872
DRF25,Low Fat,Soft Drinks,OUT013,High,Tier 3,Supermarket Type5275,1987,9,0.038892859,36.119,1098.57
DRF03,Low Fat,Dairy,OUT013,High,Tier 3,Supermarket Type5276,1987,19.1,0.045270426,38.8138,731.0484
FDN51,Regular,Meat,OUT035,Small,Tier 2,Supermarket Type5277,2004,17.85,0.020942867,260.2936,4175.8976
NCY42,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type5278,1997,6.38,0.015162573,145.147,3006.087
FDN60,Low Fat,Baking Goods,OUT046,Small,Tier 1,Supermarket Type5279,1997,15.1,0.095158081,159.2604,2852.2872
FDQ01,Regular,Canned,OUT049,Medium,Tier 1,Supermarket Type5280,1999,19.7,0.160951491,256.1014,3060.0168
FDH58,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5281,1999,12.3,0.036997104,115.9834,2073.3012
FDG45,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type5282,2002,8.1,0.12829573,210.4902,5309.755
FDP11,Low Fat,Breads,OUT046,Small,Tier 1,Supermarket Type5283,1997,15.85,0.069100548,216.6166,4136.6154
FDV19,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type5284,1997,14.85,0.035257037,161.2578,4171.9028
FDT32,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type5285,1997,19,0.065633934,186.5214,2261.0568
NCU53,low fat,Health and Hygiene,OUT035,Small,Tier 2,Supermarket Type5286,2004,5.485,0.042743728,166.2842,1989.4104
NCA30,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type5287,2004,19,0.129309277,188.8872,3592.6568
FDH20,Regular,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type5288,2007,16.1,0,98.441,868.869
DRD25,Low Fat,Soft Drinks,OUT046,Small,Tier 1,Supermarket Type5289,1997,6.135,0,114.286,2376.906
FDK25,Regular,Breakfast,OUT035,Small,Tier 2,Supermarket Type5290,2004,11.6,0.156802171,168.0474,4379.6324
FDF02,Low Fat,Canned,OUT049,Medium,Tier 1,Supermarket Type5291,1999,16.2,0.103634038,101.399,1031.99
FDC04,Low Fat,Dairy,OUT049,Medium,Tier 1,Supermarket Type5292,1999,15.6,0.045055587,242.3854,2416.854
FDH21,Low Fat,Seafood,OUT013,High,Tier 3,Supermarket Type5293,1987,10.395,0.031199028,159.4604,316.9208
NCY06,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type5294,2007,15.25,0.06153089,132.2968,1696.4584
FDM08,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type5295,2002,10.1,0.053692878,222.9088,5145.3024
NCD31,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type5296,1999,12.1,0.01545846,166.0526,3617.9572
FDQ58,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type5297,2002,7.315,0.015332872,154.034,612.536
FDJ58,Regular,Snack Foods,OUT017,-,Tier 2,Supermarket Type5298,2007,15.6,0.10589167,172.6764,2920.1988
FDA52,reg,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type5299,1999,16.2,0.128621941,175.537,3528.74
FDF04,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type5300,1997,17.5,0.013637046,258.5304,6199.9296
FDO50,Low Fat,Canned,OUT013,High,Tier 3,Supermarket Type5301,1987,16.25,0.078103689,91.1804,1929.4884
FDU22,Low Fat,Snack Foods,OUT017,-,Tier 2,Supermarket Type5302,2007,12.35,0.093824276,119.9124,2014.7108
FDQ08,Regular,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type5303,2004,15.7,0.018926773,60.2536,1163.8184
NCN54,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type5304,2004,20.35,0.021322439,79.1328,1235.7248
DRN47,Low Fat,Hard Drinks,OUT035,Small,Tier 2,Supermarket Type5305,2004,12.1,0.016823566,178.566,3775.086
FDR39,Low Fat,Meat,OUT046,Small,Tier 1,Supermarket Type5306,1997,20.35,0.083799283,184.1292,2189.1504
NCL30,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type5307,1997,18.1,0.048940428,127.5336,1789.6704
FDT25,Low Fat,Canned,OUT049,Medium,Tier 1,Supermarket Type5308,1999,7.5,0.050829881,122.7072,1470.0864
FDH53,Regular,Frozen Foods,OUT017,-,Tier 2,Supermarket Type5309,2007,20.5,0,83.2592,1155.8288
DRB48,Regular,Soft Drinks,OUT017,-,Tier 2,Supermarket Type5310,2007,16.75,0.024994069,37.4822,549.9508
FDH48,Low Fat,Baking Goods,OUT045,-,Tier 2,Supermarket Type5311,2002,13.5,0.060603014,85.554,1731.08
FDF20,Low Fat,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type5312,1987,12.85,0.033192524,199.0768,3153.2288
DRJ35,Low Fat,Hard Drinks,OUT017,-,Tier 2,Supermarket Type5313,2007,10.1,0.046848053,60.6878,363.5268
NCN17,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type5314,1987,11,0.05489331,101.9358,1105.8938
FDN09,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type5315,2004,14.15,0.034868095,243.7828,6579.4356
NCR30,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type5316,1987,20.6,0.070933894,74.8696,223.7088
FDW23,Low Fat,Baking Goods,OUT049,Medium,Tier 1,Supermarket Type5317,1999,5.765,0.0821398,37.2164,579.246
FDL08,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type5318,2002,10.8,0.049819857,243.2144,1225.072
DRL35,Low Fat,Hard Drinks,OUT017,-,Tier 2,Supermarket Type5319,2007,15.7,0.030877303,42.177,735.709
NCS42,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type5320,1999,8.6,0.069524391,91.8146,2371.5796
NCU17,Low Fat,Health and Hygiene,OUT035,Small,Tier 2,Supermarket Type5321,2004,5.32,0.092865746,100.6674,2648.5524
